threshold_time_ms,open,close,high,low,mean
2021-06-01 08:10:00,36589.425,36222.785,36630.244999999995,36047.345,36283.422724525044
2021-06-01 08:20:00,36222.785,36180.104999999996,36306.705,36155.604999999996,36215.84123670213
2021-06-01 08:30:00,36175.005000000005,36176.295,36246.265,36034.485,36141.371999132694
2021-06-01 08:40:00,36176.295,36099.994999999995,36213.825,35904.645000000004,36084.37515257193
2021-06-01 08:50:00,36106.195,36194.475000000006,36213.555,36075.240000000005,36161.73277916667
2021-06-01 09:00:00,36194.475000000006,36314.545,36348.76,36135.185,36260.528734402855
2021-06-01 09:10:00,36314.545,36227.524999999994,36321.645000000004,36115.615000000005,36228.22152931181
2021-06-01 09:20:00,36227.524999999994,36066.645000000004,36249.994999999995,36042.705,36131.129808347534
2021-06-01 09:30:00,36066.645000000004,36178.195,36234.035,35974.425,36091.76451022147
2021-06-01 09:40:00,36172.195,36304.255000000005,36354.774999999994,36139.985,36241.69859202714
2021-06-01 09:50:00,36304.255000000005,36235.524999999994,36304.255000000005,36113.335,36213.14170783646
2021-06-01 10:00:00,36238.585,36320.755000000005,36339.994999999995,36094.335,36201.88335944299
2021-06-01 10:10:00,36308.695,36420.899999999994,36437.325,36214.075,36312.523776315786
2021-06-01 10:20:00,36425.015,36444.805,36464.415,36375.765,36424.28265448216
2021-06-01 10:30:00,36444.805,36369.125,36444.805,36336.815,36386.9041826087
2021-06-01 10:40:00,36364.104999999996,36292.765,36581.225000000006,36273.555,36402.67546847636
2021-06-01 10:50:00,36292.765,36435.705,36468.075,36235.295,36360.5470026178
2021-06-01 11:00:00,36435.705,36416.325,36467.524999999994,36284.515,36376.47363399827
2021-06-01 11:10:00,36400.375,36500.024999999994,36530.985,36336.445,36429.239584760275
2021-06-01 11:20:00,36500.024999999994,36578.325,36680.455,36468.085,36601.53801614273
2021-06-01 11:30:00,36578.325,36646.875,36718.625,36574.465,36623.550475000004
2021-06-01 11:40:00,36656.085,36589.405,36676.945,36540.494999999995,36600.76056643952
2021-06-01 11:50:00,36589.405,36584.505000000005,36638.285,36538.494999999995,36586.24586538461
2021-06-01 12:00:00,36594.619999999995,36335.075,36594.619999999995,36335.035,36486.309733333335
2021-06-01 12:10:00,36324.725000000006,36246.035,36364.595,36117.82,36232.23767504489
2021-06-01 12:20:00,36240.595,36212.744999999995,36331.994999999995,36180.235,36274.66964874241
2021-06-01 12:30:00,36224.585,36298.985,36368.065,36224.585,36316.65237403928
2021-06-01 12:40:00,36298.985,36282.815,36372.265,36220.415,36305.28239166667
2021-06-01 12:50:00,36282.815,36160.604999999996,36309.384999999995,36127.625,36220.521641666666
2021-06-01 13:00:00,36160.604999999996,35805.134999999995,36227.505000000005,35690.065,35974.789110907426
2021-06-01 13:10:00,35808.28999999999,35885.165,35987.479999999996,35738.185,35843.8912694974
2021-06-01 13:20:00,35885.165,36540.915,36626.5,35884.595,36122.33452738516
2021-06-01 13:30:00,36540.915,36885.045,37057.09,36520.075,36851.114787499995
2021-06-01 13:40:00,36879.215,37112.045,37426.795,36879.215,37194.645595446586
2021-06-01 13:50:00,37115.015,37033.095,37165.425,36872.94,37013.53191263783
2021-06-01 14:00:00,37033.095,37210.465,37278.965,36990.805,37140.28280051151
2021-06-01 14:10:00,37210.465,36960.685,37250.075,36777.675,37022.28023333333
2021-06-01 14:20:00,36960.685,36849.985,36960.685,36648.93,36810.23689583333
2021-06-01 14:30:00,36849.985,36825.325,36954.865000000005,36771.005000000005,36858.99487277353
2021-06-01 14:40:00,36825.325,36690.065,36909.744999999995,36680.005000000005,36840.23406569966
2021-06-01 14:50:00,36687.020000000004,36636.994999999995,36767.494999999995,36478.315,36600.54669417897
2021-06-01 15:00:00,36636.994999999995,36199.994999999995,36639.935,36195.345,36457.91880407125
2021-06-01 15:10:00,36199.994999999995,36227.795,36368.815,36134.455,36298.414475
2021-06-01 15:20:00,36220.915,36351.325,36381.604999999996,36213.985,36306.07908743633
2021-06-01 15:30:00,36351.325,36249.384999999995,36351.325,36029.7,36227.06854529616
2021-06-01 15:40:00,36249.384999999995,36200.845,36326.475000000006,36145.505000000005,36219.8001125
2021-06-01 15:50:00,36200.845,36229.325,36268.235,36100.005000000005,36200.72757833482
2021-06-01 16:00:00,36229.325,36139.545,36467.075,36028.85,36166.708405923346
2021-06-01 16:10:00,36136.285,36321.765,36339.425,36120.005000000005,36250.28645602049
2021-06-01 16:20:00,36317.135,36308.365000000005,36368.82,36212.765,36280.20040816326
2021-06-01 16:30:00,36308.365000000005,36245.354999999996,36345.475000000006,36195.445,36272.588577023496
2021-06-01 16:40:00,36245.354999999996,36017.494999999995,36275.994999999995,36008.634999999995,36187.86064637198
2021-06-01 16:50:00,36012.405,35951.095,36055.604999999996,35761.115,35890.45244736842
2021-06-01 17:00:00,35934.795,35861.985,35990.325,35809.295,35915.23735833333
2021-06-01 17:10:00,35856.955,35928.255000000005,35950.985,35722.085,35856.46055358725
2021-06-01 17:20:00,35928.255000000005,35883.975000000006,35999.994999999995,35850.104999999996,35905.93534166667
2021-06-01 17:30:00,35887.555,36161.815,36167.515,35845.165,36009.21982638889
2021-06-01 17:40:00,36174.994999999995,36069.595,36247.445,36046.375,36107.513325
2021-06-01 17:50:00,36069.595,36144.604999999996,36195.555,36051.705,36142.32206666667
2021-06-01 18:00:00,36148.604999999996,36198.75,36257.815,36101.494999999995,36170.21689258312
2021-06-01 18:10:00,36198.285,36218.415,36269.045,36143.845,36199.58560711188
2021-06-01 18:20:00,36226.675,36212.774999999994,36288.255000000005,36149.645000000004,36211.9016625
2021-06-01 18:30:00,36212.774999999994,36346.515,36391.315,36132.695,36273.421652059595
2021-06-01 18:40:00,36350.415,36382.975000000006,36491.315,36290.405,36385.27268059182
2021-06-01 18:50:00,36387.065,36243.685,36391.045,36211.175,36315.298029010235
2021-06-01 19:00:00,36243.685,36010.595,36243.685,35956.225000000006,36061.94603280142
2021-06-01 19:10:00,36010.595,36089.244999999995,36091.104999999996,35951.415,36028.981779166665
2021-06-01 19:20:00,36089.755000000005,36084.375,36131.655,36044.215,36097.3751375
2021-06-01 19:30:00,36084.375,35946.665,36085.085,35909.215,36019.071475000004
2021-06-01 19:40:00,35946.665,35941.274999999994,35954.015,35815.865000000005,35892.88897727273
2021-06-01 19:50:00,35909.965,35968.935,35987.215,35781.765,35893.94947969543
2021-06-01 20:00:00,35972.485,35876.994999999995,36144.675,35871.425,36024.61915416666
2021-06-01 20:10:00,35876.994999999995,36117.115000000005,36132.835,35876.994999999995,36041.839808673474
2021-06-01 20:20:00,36117.115000000005,36082.884999999995,36165.884999999995,36031.345,36084.645043290046
2021-06-01 20:30:00,36082.884999999995,36227.134999999995,36227.3,36067.975000000006,36152.67430603448
2021-06-01 20:40:00,36220.425,36180.6,36319.994999999995,36165.055,36233.203733624454
2021-06-01 20:50:00,36178.615,36324.185,36341.035,36144.315,36203.552409012125
2021-06-01 21:00:00,36326.134999999995,36296.815,36342.375,36245.865000000005,36291.35989956332
2021-06-01 21:10:00,36296.815,36289.255000000005,36375.035,36273.405,36313.758420833336
2021-06-01 21:20:00,36287.865000000005,36285.985,36423.265,36285.965,36335.099519145144
2021-06-01 21:30:00,36285.985,36255.315,36348.585,36222.535,36301.791907953535
2021-06-01 21:40:00,36255.315,36326.024999999994,36368.615000000005,36052.445,36185.52786286732
2021-06-01 21:50:00,36326.024999999994,36419.695,36474.295,36306.005000000005,36384.50745833333
2021-06-01 22:00:00,36419.695,36568.815,36573.345,36318.235,36392.36661577608
2021-06-01 22:10:00,36559.425,36468.085,36559.425,36434.975000000006,36490.065500000004
2021-06-01 22:20:00,36468.085,36319.185,36484.755000000005,36288.005000000005,36397.82298333333
2021-06-01 22:30:00,36316.274999999994,36391.545,36391.545,36258.975000000006,36325.29707087959
2021-06-01 22:40:00,36391.634999999995,36292.925,36443.965,36224.485,36348.63152801358
2021-06-01 22:50:00,36292.925,36424.895000000004,36467.005000000005,36276.595,36383.97432432432
2021-06-01 23:00:00,36424.905,36589.945,36622.215,36424.905,36543.146017811705
2021-06-01 23:10:00,36589.945,36617.015,36622.455,36468.465,36541.966253357205
2021-06-01 23:20:00,36617.015,36734.085,36770.285,36579.475000000006,36638.026920833334
2021-06-01 23:30:00,36734.085,36656.345,36795.884999999995,36646.865000000005,36721.16025957447
2021-06-01 23:40:00,36656.345,36698.994999999995,36799.994999999995,36646.235,36699.08245567376
2021-06-01 23:50:00,36699.994999999995,36695.175,36702.115000000005,36590.005000000005,36646.54680377035
2021-06-02 00:00:00,36695.175,36590.235,36899.815,36536.55,36653.63005119454
2021-06-02 00:10:00,36588.405,36502.165,36803.715,36500.005000000005,36633.3299375
2021-06-02 00:20:00,36502.165,36361.695,36510.225000000006,36237.354999999996,36352.798037383174
2021-06-02 00:30:00,36361.695,36349.935,36410.145000000004,36250.305,36349.6222375
2021-06-02 00:40:00,36349.935,36467.854999999996,36553.145000000004,36349.935,36463.20076530612
2021-06-02 00:50:00,36467.854999999996,36171.765,36467.854999999996,36057.695,36331.70030238501
2021-06-02 01:00:00,36171.765,36058.715,36270.945,36006.81,36165.47405416667
2021-06-02 01:10:00,36058.705,36125.615000000005,36140.305,35923.075,36060.458041666665
2021-06-02 01:20:00,36124.384999999995,36067.825,36170.205,36040.625,36111.4749625
2021-06-02 01:30:00,36067.825,36139.065,36167.634999999995,36067.825,36126.43209166666
2021-06-02 01:40:00,36139.065,36198.175,36253.005000000005,36090.015,36155.642412500005
2021-06-02 01:50:00,36198.175,36290.175,36299.994999999995,36160.215,36233.92465833333
2021-06-02 02:00:00,36290.175,36340.655,36368.415,36225.165,36293.77474583333
2021-06-02 02:10:00,36340.655,36353.505000000005,36405.725000000006,36272.935,36345.401787500006
2021-06-02 02:20:00,36352.615000000005,36464.695,36525.415,36351.305,36445.993800000004
2021-06-02 02:30:00,36467.295,36464.705,36514.1,36381.524999999994,36450.35952083333
2021-06-02 02:40:00,36464.705,36394.785,36549.985,36392.375,36467.348333333335
2021-06-02 02:50:00,36394.785,36281.715,36519.085,36273.244999999995,36411.84415833333
2021-06-02 03:00:00,36271.045,36610.354999999996,36687.265,36263.715,36444.28347916666
2021-06-02 03:10:00,36601.795,36558.715,36671.774999999994,36502.315,36579.80673333333
2021-06-02 03:20:00,36558.715,36532.645000000004,36608.005000000005,36505.005000000005,36552.21774583333
2021-06-02 03:30:00,36526.274999999994,36480.475000000006,36577.384999999995,36425.535,36484.47085070892
2021-06-02 03:40:00,36480.475000000006,36390.104999999996,36516.384999999995,36385.065,36456.264325
2021-06-02 03:50:00,36390.104999999996,36480.545,36544.655,36388.265,36490.22480833333
2021-06-02 04:00:00,36473.024999999994,36563.185,36679.104999999996,36473.024999999994,36598.092183333334
2021-06-02 04:10:00,36563.185,36588.175,36656.165,36513.634999999995,36569.2933
2021-06-02 04:20:00,36588.175,36720.915,36749.994999999995,36588.175,36685.07928333333
2021-06-02 04:30:00,36720.915,36686.335,36765.994999999995,36638.295,36679.85905
2021-06-02 04:40:00,36686.335,36610.115000000005,36698.524999999994,36574.465,36639.36725
2021-06-02 04:50:00,36610.115000000005,36660.755000000005,36711.134999999995,36603.145000000004,36656.43438333333
2021-06-02 05:00:00,36660.755000000005,36604.815,36799.994999999995,36602.965,36711.26402083333
2021-06-02 05:10:00,36604.815,36565.415,36611.325,36508.485,36560.55247916667
2021-06-02 05:20:00,36569.005000000005,36586.425,36664.435,36561.365000000005,36612.90832916666
2021-06-02 05:30:00,36586.425,36608.445,36620.465,36504.735,36560.71525833334
2021-06-02 05:40:00,36608.445,36891.535,36924.005000000005,36578.925,36725.65903333334
2021-06-02 05:50:00,36896.915,36812.354999999996,36913.884999999995,36779.205,36838.726375
2021-06-02 06:00:00,36812.354999999996,36699.965,36904.67,36691.095,36797.105429166666
2021-06-02 06:10:00,36699.965,36890.325,36987.985,36699.965,36861.638020833336
2021-06-02 06:20:00,36890.325,36814.994999999995,36905.075,36793.055,36840.589941666665
2021-06-02 06:30:00,36817.774999999994,36741.325,36850.045,36724.815,36783.31120416667
2021-06-02 06:40:00,36741.494999999995,36695.565,36771.835,36662.625,36719.4421875
2021-06-02 06:50:00,36695.565,36733.854999999996,36789.815,36676.485,36733.28514583333
2021-06-02 07:00:00,36733.854999999996,36964.274999999994,36972.595,36733.815,36838.74160833333
2021-06-02 07:10:00,36973.335,37172.805,37216.585,36973.335,37126.04302295918
2021-06-02 07:20:00,37172.805,37083.645000000004,37199.994999999995,37055.755000000005,37127.055837500004
2021-06-02 07:30:00,37083.645000000004,37297.865000000005,37408.435,37083.645000000004,37275.131733333335
2021-06-02 07:40:00,37297.865000000005,37297.725000000006,37374.225000000006,37248.185,37311.36913951545
2021-06-02 07:50:00,37297.725000000006,37228.475000000006,37332.915,37181.39,37252.720283333336
2021-06-02 08:00:00,37228.475000000006,37189.994999999995,37343.625,37124.975000000006,37239.38837916667
2021-06-02 08:10:00,37189.994999999995,37221.595,37229.565,37120.155,37176.467437499996
2021-06-02 08:20:00,37216.215,37105.015,37216.215,37061.08,37132.527050000004
2021-06-02 08:30:00,37105.015,37215.755000000005,37249.985,37100.005000000005,37160.52104583334
2021-06-02 08:40:00,37215.755000000005,37230.785,37347.595,37171.645000000004,37241.2327
2021-06-02 08:50:00,37230.785,37375.805,37479.705,37218.005000000005,37302.1494125
2021-06-02 09:00:00,37375.805,37342.645000000004,37530.075,37317.665,37403.9384125
2021-06-02 09:10:00,37338.235,37269.375,37359.994999999995,37173.805,37253.88470416667
2021-06-02 09:20:00,37269.375,37347.274999999994,37381.015,37196.905,37284.63152916667
2021-06-02 09:30:00,37347.274999999994,37394.615000000005,37445.725000000006,37253.634999999995,37329.154983333334
2021-06-02 09:40:00,37394.615000000005,37270.545,37414.405,37270.545,37337.484925
2021-06-02 09:50:00,37270.545,37266.735,37326.524999999994,37193.215,37275.306425
2021-06-02 10:00:00,37266.735,37212.985,37279.185,37154.155,37216.94655833333
2021-06-02 10:10:00,37212.985,37205.435,37227.705,37128.125,37178.7628375
2021-06-02 10:20:00,37205.435,37258.825,37275.655,37179.994999999995,37233.96112083333
2021-06-02 10:30:00,37258.835,37213.575,37296.155,37127.655,37210.27556666666
2021-06-02 10:40:00,37216.795,37122.085,37240.645000000004,37041.365000000005,37140.939496497376
2021-06-02 10:50:00,37125.215,37152.195,37191.795,37079.195,37126.55337083333
2021-06-02 11:00:00,37149.205,36967.455,37249.994999999995,36930.465,37128.27807083334
2021-06-02 11:10:00,36967.455,37072.065,37081.625,36854.884999999995,36960.481374999996
2021-06-02 11:20:00,37072.065,37117.945,37222.215,37014.395000000004,37112.2350625
2021-06-02 11:30:00,37119.134999999995,37249.994999999995,37249.994999999995,37108.005000000005,37159.52745833334
2021-06-02 11:40:00,37249.994999999995,37213.494999999995,37348.785,37196.134999999995,37256.213487500005
2021-06-02 11:50:00,37213.494999999995,37207.235,37235.345,37150.005000000005,37188.901275000004
2021-06-02 12:00:00,37201.465,37311.465,37388.455,37171.365000000005,37289.528399999996
2021-06-02 12:10:00,37311.465,37338.235,37434.815,37255.315,37332.23799583333
2021-06-02 12:20:00,37338.235,37375.005000000005,37386.244999999995,37307.945,37340.35694821732
2021-06-02 12:30:00,37375.005000000005,37331.905,37375.005000000005,37274.335,37316.899525
2021-06-02 12:40:00,37331.905,37331.755000000005,37394.465,37276.595,37324.050879166665
2021-06-02 12:50:00,37331.755000000005,37275.035,37337.955,37244.265,37294.149275
2021-06-02 13:00:00,37275.035,37117.305,37275.035,37100.005000000005,37165.29969166667
2021-06-02 13:10:00,37110.865000000005,37249.215,37262.175,37068.165,37172.00689583333
2021-06-02 13:20:00,37249.215,37667.08,37754.994999999995,37249.215,37410.67962083333
2021-06-02 13:30:00,37669.045,37614.235,37777.765,37519.415,37659.24504583333
2021-06-02 13:40:00,37611.735,37602.024999999994,37686.425,37540.005000000005,37595.85373333333
2021-06-02 13:50:00,37602.024999999994,37535.685,37609.415,37497.854999999996,37560.502250000005
2021-06-02 14:00:00,37538.675,37509.725000000006,37593.384999999995,37464.595,37508.012449999995
2021-06-02 14:10:00,37509.725000000006,37709.715,37747.345,37462.615000000005,37557.887429166665
2021-06-02 14:20:00,37709.715,37857.265,37932.555,37613.115000000005,37716.53922916667
2021-06-02 14:30:00,37857.265,37938.735,38091.024999999994,37815.14,37928.7427625
2021-06-02 14:40:00,37931.935,37790.555,37999.994999999995,37790.555,37902.93649166667
2021-06-02 14:50:00,37790.555,37854.854999999996,37930.065,37755.725000000006,37853.71463333334
2021-06-02 15:00:00,37854.854999999996,37938.994999999995,37982.915,37853.015,37937.726983333334
2021-06-02 15:10:00,37938.994999999995,38069.815,38179.365000000005,37924.575,38033.60639583333
2021-06-02 15:20:00,38069.805,38087.815,38221.994999999995,38065.045,38114.16475
2021-06-02 15:30:00,38087.815,37952.325,38087.815,37918.104999999996,38000.9218625
2021-06-02 15:40:00,37952.325,37980.835,38100.755000000005,37951.445,38029.698520833335
2021-06-02 15:50:00,37977.695,38039.805,38119.985,37974.615000000005,38042.17712916667
2021-06-02 16:00:00,38039.805,38051.075,38141.115000000005,37774.145000000004,37993.06964583333
2021-06-02 16:10:00,38052.965,38153.555,38204.975000000006,38040.005000000005,38134.04744166667
2021-06-02 16:20:00,38149.244999999995,38050.435,38153.545,37958.0,38056.775270833336
2021-06-02 16:30:00,38049.615000000005,37897.884999999995,38060.345,37859.065,37923.3263125
2021-06-02 16:40:00,37902.705,37811.825,37945.785,37792.425,37884.6748125
2021-06-02 16:50:00,37804.4,37893.604999999996,37899.994999999995,37756.65,37836.424975
2021-06-02 17:00:00,37893.604999999996,37853.215,37959.985,37811.925,37889.95100833334
2021-06-02 17:10:00,37853.215,37889.865000000005,37891.03,37787.405,37829.427137499995
2021-06-02 17:20:00,37889.865000000005,37788.185,37889.865000000005,37769.765,37821.793574999996
2021-06-02 17:30:00,37788.185,37902.905,37949.994999999995,37751.185,37850.73023769808
2021-06-02 17:40:00,37902.905,37902.965,37922.195,37843.524999999994,37870.76183903253
2021-06-02 17:50:00,37901.935,38014.854999999996,38082.405,37883.475000000006,37968.414808333335
2021-06-02 18:00:00,38012.94,38001.655,38012.94,37886.175,37952.048695833335
2021-06-02 18:10:00,38001.655,37828.685,38001.655,37781.0,37903.177520833335
2021-06-02 18:20:00,37828.685,37969.455,38067.795,37828.685,37934.576779166666
2021-06-02 18:30:00,37966.195,38002.884999999995,38033.244999999995,37924.155,37978.163479166666
2021-06-02 18:40:00,38002.884999999995,37973.744999999995,38064.735,37970.015,38021.777754166666
2021-06-02 18:50:00,37978.015,38013.045,38022.854999999996,37938.905,37972.720595833336
2021-06-02 19:00:00,38013.045,37939.985,38043.985,37934.655,37984.113229166665
2021-06-02 19:10:00,37939.985,37981.205,38018.485,37939.985,37973.77595496247
2021-06-02 19:20:00,37981.205,37846.405,38003.725000000006,37828.565,37913.971058333336
2021-06-02 19:30:00,37846.405,37890.725000000006,37924.744999999995,37802.265,37872.06329583333
2021-06-02 19:40:00,37890.725000000006,37870.935,37945.335,37842.274999999994,37894.1087
2021-06-02 19:50:00,37870.935,37888.865000000005,37904.555,37851.065,37873.042141666665
2021-06-02 20:00:00,37888.865000000005,37808.395000000004,37936.165,37787.235,37869.356271893244
2021-06-02 20:10:00,37810.265,37628.565,37810.265,37612.024999999994,37707.704204166665
2021-06-02 20:20:00,37628.565,37661.524999999994,37710.015,37624.185,37676.1224125
2021-06-02 20:30:00,37661.524999999994,37720.384999999995,37728.075,37588.604999999996,37681.11282916667
2021-06-02 20:40:00,37720.384999999995,37726.455,37758.265,37661.345,37721.02106666667
2021-06-02 20:50:00,37726.455,37730.445,37758.665,37650.005000000005,37714.5222
2021-06-02 21:00:00,37730.445,37776.815,37819.955,37723.405,37777.1080884808
2021-06-02 21:10:00,37776.815,37859.685,37890.185,37750.925,37823.93332915622
2021-06-02 21:20:00,37860.215,37781.935,37913.134999999995,37774.244999999995,37810.87012083334
2021-06-02 21:30:00,37781.935,37758.305,37808.505000000005,37682.595,37768.926725
2021-06-02 21:40:00,37755.535,37873.795,37884.604999999996,37754.845,37825.61280753138
2021-06-02 21:50:00,37873.795,37788.115000000005,37880.274999999994,37751.405,37820.24913333333
2021-06-02 22:00:00,37782.235,37826.545,37872.335,37742.524999999994,37832.49622185154
2021-06-02 22:10:00,37826.545,37779.505000000005,37859.345,37720.795,37777.73889583333
2021-06-02 22:20:00,37779.505000000005,37567.925,37837.415,37521.955,37694.30080833333
2021-06-02 22:30:00,37561.785,37438.975000000006,37652.085,37394.994999999995,37563.41358333333
2021-06-02 22:40:00,37438.975000000006,37452.065,37494.375,37338.465,37433.0101375
2021-06-02 22:50:00,37457.015,37526.215,37546.774999999994,37416.305,37493.143691666664
2021-06-02 23:00:00,37526.215,37565.205,37565.205,37434.625,37508.04269166666
2021-06-02 23:10:00,37551.345,37634.815,37635.905,37510.854999999996,37587.2771875
2021-06-02 23:20:00,37634.815,37689.345,37743.575,37616.384999999995,37673.62661666667
2021-06-02 23:30:00,37689.345,37679.075,37730.895000000004,37625.244999999995,37677.7392875
2021-06-02 23:40:00,37682.475000000006,37685.175,37699.005000000005,37611.675,37658.36505
2021-06-02 23:50:00,37686.425,37580.615000000005,37689.695,37548.165,37619.324
2021-06-03 00:00:00,37569.005000000005,37547.494999999995,37871.155,37442.845,37658.54271356784
2021-06-03 00:10:00,37552.085,37433.085,37620.134999999995,37361.095,37477.9323625
2021-06-03 00:20:00,37434.815,37503.335,37546.405,37404.61,37472.4555875
2021-06-03 00:30:00,37503.435,37376.354999999996,37507.675,37355.555,37415.47879166666
2021-06-03 00:40:00,37376.354999999996,37347.815,37419.994999999995,37290.134999999995,37365.135254166664
2021-06-03 00:50:00,37348.895000000004,37472.145000000004,37500.395000000004,37326.865000000005,37390.82245
2021-06-03 01:00:00,37470.115000000005,37485.395000000004,37525.994999999995,37391.905,37476.05087083334
2021-06-03 01:10:00,37485.395000000004,37520.005000000005,37583.274999999994,37462.975000000006,37532.981354166666
2021-06-03 01:20:00,37520.005000000005,37480.985,37539.665,37456.205,37500.01434166667
2021-06-03 01:30:00,37480.985,37446.795,37480.985,37334.565,37408.43805833333
2021-06-03 01:40:00,37446.795,37359.825,37446.795,37330.005000000005,37379.93695
2021-06-03 01:50:00,37359.825,37297.884999999995,37359.825,37253.345,37314.264395833336
2021-06-03 02:00:00,37297.884999999995,37291.425,37329.945,37205.705,37274.93985833333
2021-06-03 02:10:00,37291.425,37358.345,37361.715,37217.925,37311.896433333335
2021-06-03 02:20:00,37356.215,37299.425,37367.925,37285.005000000005,37338.589160401
2021-06-03 02:30:00,37299.425,37395.235,37425.445,37175.005000000005,37332.47313333333
2021-06-03 02:40:00,37395.235,37311.705,37395.235,37260.545,37317.56114583334
2021-06-03 02:50:00,37311.705,37403.134999999995,37421.905,37257.34,37350.08060833333
2021-06-03 03:00:00,37403.134999999995,37443.295,37449.265,37344.265,37394.51741666666
2021-06-03 03:10:00,37443.295,37454.985,37485.205,37371.585,37404.855708333336
2021-06-03 03:20:00,37451.455,37442.125,37526.295,37434.825,37470.64436666667
2021-06-03 03:30:00,37442.125,37477.615000000005,37510.625,37427.375,37473.01359166667
2021-06-03 03:40:00,37477.615000000005,37610.485,37635.675,37425.535,37509.90097083333
2021-06-03 03:50:00,37610.485,37628.325,37676.994999999995,37564.175,37604.4692125
2021-06-03 04:00:00,37628.325,37724.615000000005,37749.345,37592.795,37681.65549583333
