threshold_time_ms,open,close,high,low,mean
2021-06-01 00:00:00,37260.955,37793.085,37891.405,37113.575,37633.033937308865
2021-06-01 01:00:00,37798.645000000004,37207.354999999996,37799.994999999995,37165.295,37480.426146846345
2021-06-01 02:00:00,37201.405,36849.994999999995,37294.435,36623.895,36885.86095707737
2021-06-01 03:00:00,36849.994999999995,36710.285,37112.015,36500.005000000005,36804.32352556976
2021-06-01 04:00:00,36710.285,36744.685,36953.675,36566.665,36778.09185138889
2021-06-01 05:00:00,36744.685,37257.854999999996,37346.125,36710.335,37039.9639456869
2021-06-01 06:00:00,37265.875,36914.895000000004,37429.955,36726.055,37052.09606875
2021-06-01 07:00:00,36912.685,36827.075,37154.705,36635.774999999994,36848.457579813185
2021-06-01 08:00:00,36827.075,36194.475000000006,36932.545,35904.645000000004,36263.71805203323
2021-06-01 09:00:00,36194.475000000006,36235.524999999994,36354.774999999994,35974.425,36193.97127357143
2021-06-01 10:00:00,36238.585,36435.705,36581.225000000006,36094.335,36348.12738728912
2021-06-01 11:00:00,36435.705,36584.505000000005,36718.625,36284.515,36536.64131820793
2021-06-01 12:00:00,36594.619999999995,36160.604999999996,36594.619999999995,36117.82,36307.010986786016
2021-06-01 13:00:00,36160.604999999996,37033.095,37426.795,35690.065,36509.0468643085
2021-06-01 14:00:00,37033.095,36636.994999999995,37278.965,36478.315,36879.90258727915
2021-06-01 15:00:00,36636.994999999995,36229.325,36639.935,36029.7,36285.843397180295
2021-06-01 16:00:00,36229.325,35951.095,36467.075,35761.115,36175.79082772447
2021-06-01 17:00:00,35934.795,36144.604999999996,36247.445,35722.085,35990.64749541025
2021-06-01 18:00:00,36148.604999999996,36243.685,36491.315,36101.494999999995,36258.76507155123
2021-06-01 19:00:00,36243.685,35968.935,36243.685,35781.765,35999.50417777148
2021-06-01 20:00:00,35972.485,36324.185,36341.035,35871.425,36122.39364449213
2021-06-01 21:00:00,36326.134999999995,36419.695,36474.295,36052.445,36303.02399927641
2021-06-01 22:00:00,36419.695,36424.895000000004,36573.345,36224.485,36390.119544876325
2021-06-01 23:00:00,36424.905,36695.175,36799.994999999995,36424.905,36631.90155038759
2021-06-02 00:00:00,36695.175,36171.765,36899.815,36057.695,36464.147143963935
2021-06-02 01:00:00,36171.765,36290.175,36299.994999999995,35923.075,36142.23437013889
2021-06-02 02:00:00,36290.175,36281.715,36549.985,36225.165,36402.45372430555
2021-06-02 03:00:00,36271.045,36480.545,36687.265,36263.715,36501.21364911793
2021-06-02 04:00:00,36473.024999999994,36660.755000000005,36765.994999999995,36473.024999999994,36638.02090833333
2021-06-02 05:00:00,36660.755000000005,36812.354999999996,36924.005000000005,36504.735,36668.304249305555
2021-06-02 06:00:00,36812.354999999996,36733.854999999996,36987.985,36662.625,36789.22865486111
2021-06-02 07:00:00,36733.854999999996,37228.475000000006,37408.435,36733.815,37155.20909103583
2021-06-02 08:00:00,37228.475000000006,37375.805,37479.705,37061.08,37208.7143375
2021-06-02 09:00:00,37375.805,37266.735,37530.075,37173.805,37314.06682986111
2021-06-02 10:00:00,37266.735,37152.195,37296.155,37041.365000000005,37184.92750630076
2021-06-02 11:00:00,37149.205,37207.235,37348.785,36854.884999999995,37134.272788194445
2021-06-02 12:00:00,37201.465,37275.035,37434.815,37171.365000000005,37316.12980983561
2021-06-02 13:00:00,37275.035,37535.685,37777.765,37068.165,37427.26453958333
2021-06-02 14:00:00,37538.675,37854.854999999996,38091.024999999994,37462.615000000005,37744.63883263889
2021-06-02 15:00:00,37854.854999999996,38039.805,38221.994999999995,37853.015,38026.38260694444
2021-06-02 16:00:00,38039.805,37893.604999999996,38204.975000000006,37756.65,37971.38640972222
2021-06-02 17:00:00,37893.604999999996,38014.854999999996,38082.405,37751.185,37871.849518616276
2021-06-02 18:00:00,38012.94,38013.045,38067.795,37781.0,37960.41080416667
2021-06-02 19:00:00,38013.045,37888.865000000005,38043.985,37802.265,37918.50472010002
2021-06-02 20:00:00,37888.865000000005,37730.445,37936.165,37588.604999999996,37728.286904431174
2021-06-02 21:00:00,37730.445,37788.115000000005,37913.134999999995,37682.595,37804.434793463144
2021-06-02 22:00:00,37782.235,37526.215,37872.335,37338.465,37632.32275454924
2021-06-02 23:00:00,37526.215,37580.615000000005,37743.575,37434.625,37620.732072373
2021-06-03 00:00:00,37569.005000000005,37472.145000000004,37871.155,37290.134999999995,37463.23176744509
2021-06-03 01:00:00,37470.115000000005,37297.884999999995,37583.274999999994,37253.345,37435.28099513889
2021-06-03 02:00:00,37297.884999999995,37403.134999999995,37425.445,37175.005000000005,37320.916026121995
2021-06-03 03:00:00,37403.134999999995,37628.325,37676.994999999995,37344.265,37476.23354444444
2021-06-03 04:00:00,37628.325,37967.524999999994,38054.994999999995,37592.795,37826.342054452005
2021-06-03 05:00:00,37967.524999999994,38794.494999999995,38886.825,37967.524999999994,38451.35808819444
2021-06-03 06:00:00,38794.485,38943.475000000006,38960.835,38601.354999999996,38777.93317638889
2021-06-03 07:00:00,38943.795,38633.134999999995,39017.445,38547.115000000005,38685.039114583335
2021-06-03 08:00:00,38632.30499999999,38819.994999999995,38900.005000000005,38520.785,38775.78425902778
2021-06-03 09:00:00,38819.994999999995,39122.244999999995,39211.005000000005,38816.494999999995,39028.28099166667
2021-06-03 10:00:00,39117.195,39260.705,39475.295,39017.485,39322.94120989026
2021-06-03 11:00:00,39260.705,38784.655,39305.854999999996,38726.015,38972.218146527775
2021-06-03 12:00:00,38784.655,38999.994999999995,39086.285,38565.354999999996,38813.963152083335
2021-06-03 13:00:00,38999.994999999995,38438.925,39262.615000000005,38340.975000000006,38792.78635
2021-06-03 14:00:00,38438.925,38615.065,38709.155,38350.015,38523.43808680556
2021-06-03 15:00:00,38615.065,38534.994999999995,38768.695,38412.765,38583.81710208333
2021-06-03 16:00:00,38533.615000000005,38870.905,38958.244999999995,38431.265,38728.485090972215
2021-06-03 17:00:00,38870.905,38796.205,38986.715,38734.735,38865.56073204611
2021-06-03 18:00:00,38796.205,38561.145000000004,38930.165,38523.585,38701.95280316711
2021-06-03 19:00:00,38555.744999999995,38594.515,38673.905,38460.38,38572.029713888885
2021-06-03 20:00:00,38594.515,38699.795,38744.115000000005,38533.005000000005,38624.17233402778
2021-06-03 21:00:00,38699.795,38742.405,38981.295,38637.715,38808.950137557316
2021-06-03 22:00:00,38742.405,38890.715,38991.455,38716.945,38897.415436866235
2021-06-03 23:00:00,38890.715,39220.335,39242.845,38791.795,39104.25055656046
2021-06-04 00:00:00,39244.195,38684.705,39279.994999999995,38588.675,38810.785
2021-06-04 01:00:00,38684.705,37905.985,38691.134999999995,37598.085,38013.04585636894
2021-06-04 02:00:00,37911.185,37772.955,37911.185,37373.735,37690.564468322635
2021-06-04 03:00:00,37772.955,37928.965,38128.884999999995,37579.045,37832.70090138889
2021-06-04 04:00:00,37928.965,37560.095,37931.205,37490.545,37719.91198402778
